"Weight set: ","[0.00901413316794486, 0.31051462633709526, 0.2167698714962747, 0.7032772432533334]"
"wikipathways","kegg","LCS","Normalized LCS","Gene Agreement","GenePair Agreement","Score"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","exosome,_archaea","9.000","0.194","0.985","1.000","0.668"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","20.000","0.548","0.970","0.999","0.912"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","camp_signaling","8.000","0.161","0.977","0.999","0.643"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","f-type_atpase,_eukaryotes","13.000","0.323","0.937","0.994","0.742"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","sphingosine_degradation","12.000","0.290","0.989","1.000","0.737"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","19.000","0.516","0.966","0.998","0.888"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","24.000","0.677","0.970","0.999","1.003"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","19.000","0.516","0.989","1.000","0.896"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","29.000","0.839","0.974","0.999","1.118"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","ski_complex","6.000","0.097","0.989","1.000","0.601"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","mrx_complex","5.000","0.065","0.989","1.000","0.578"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","22.000","0.613","0.989","1.000","0.964"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","lsm_1-7_complex","7.000","0.129","0.974","0.999","0.619"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","glycolysis,_core_module_involving_three-carbon_compounds","20.000","0.548","0.937","0.994","0.901"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","sm_core_complex","9.000","0.194","0.974","0.999","0.664"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","cell_cycle_-_g2/m_transition","12.000","0.290","0.977","0.999","0.733"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","dna_polymerase_alpha_/_primase_complex","19.000","0.516","0.985","1.000","0.895"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","decapping_complex","10.000","0.226","0.981","1.000","0.689"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","sec61_complex","7.000","0.129","0.981","1.000","0.621"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","mcm_complex","6.000","0.097","0.977","0.999","0.597"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","spliceosome,_u1-snrnp","11.000","0.258","0.966","0.998","0.707"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","cap_binding_complex","12.000","0.290","0.992","1.000","0.738"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","h/aca_ribonucleoprotein_complex","17.000","0.452","0.985","1.000","0.849"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","origin_recognition_complex","13.000","0.323","0.977","0.999","0.756"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","n-glycan_precursor_trimming","12.000","0.290","0.985","1.000","0.736"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","gins_complex","7.000","0.129","0.985","1.000","0.622"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","tetrahydrofolate_biosynthesis,_gtp_=>_thf","17.000","0.452","0.974","0.999","0.846"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","lsm_2-8_complex","7.000","0.129","0.974","0.999","0.619"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","proteasome,_19s_regulatory_particle_(pa700)","20.000","0.548","0.930","0.992","0.898"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","rf-c_complex","6.000","0.097","0.981","1.000","0.598"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","lysine_biosynthesis,_aaa_pathway,_2-oxoglutarate_=>_2-aminoadipate_=>_lysine","25.000","0.710","0.966","0.998","1.025"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","threonine_biosynthesis,_aspartate_=>_homoserine_=>_threonine","20.000","0.548","0.981","1.000","0.916"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","phosphatidylcholine_(pc)_biosynthesis,_pe_=>_pc","19.000","0.516","0.992","1.000","0.897"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","holo-tfiih_complex","9.000","0.194","0.962","0.998","0.660"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","serine_biosynthesis,_glycerate-3p_=>_serine","16.000","0.419","0.985","1.000","0.826"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","cytochrome_bc1_complex","11.000","0.258","0.951","0.996","0.702"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","escrt-iii_complex","10.000","0.226","0.970","0.999","0.685"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","18.000","0.484","0.985","1.000","0.872"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","29.000","0.839","0.977","0.999","1.119"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","22.000","0.613","0.977","0.999","0.960"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","c1-unit_interconversion,_eukaryotes","15.000","0.387","0.985","1.000","0.804"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","16.000","0.419","0.981","1.000","0.825"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","gaba_(gamma-aminobutyrate)_shunt","13.000","0.323","0.989","1.000","0.760"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","n-glycosylation_by_oligosaccharyltransferase","16.000","0.419","0.966","0.998","0.820"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","coenzyme_a_biosynthesis,_pantothenate_=>_coa","16.000","0.419","0.981","1.000","0.825"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","fatty_acid_biosynthesis,_initiation","14.000","0.355","0.981","1.000","0.780"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","gpi-anchor_biosynthesis,_core_oligosaccharide","17.000","0.452","0.970","0.999","0.844"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","pentose_phosphate_pathway_(pentose_phosphate_cycle)","22.000","0.613","0.948","0.996","0.950"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","24.000","0.677","0.970","0.999","1.003"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","29.000","0.839","0.985","1.000","1.121"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","17.000","0.452","0.977","0.999","0.847"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","p97-ufd1-npl4_complex","8.000","0.161","0.989","1.000","0.646"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","17.000","0.452","0.989","1.000","0.850"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","citrate_cycle_(tca_cycle,_krebs_cycle)","16.000","0.419","0.905","0.985","0.799"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","20.000","0.548","0.905","0.985","0.889"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","methionine_salvage_pathway","16.000","0.419","0.962","0.998","0.819"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","apc/c_complex","7.000","0.129","0.951","0.996","0.611"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","rna_polymerase_ii,_eukaryotes","14.000","0.355","0.955","0.997","0.771"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","ornithine_biosynthesis,_glutamate_=>_ornithine","16.000","0.419","0.985","1.000","0.826"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","assimilatory_sulfate_reduction,_sulfate_=>_h2s","20.000","0.548","0.981","1.000","0.916"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","eif4f_complex","6.000","0.097","0.981","1.000","0.598"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","18.000","0.484","0.970","0.999","0.867"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","prpp_biosynthesis,_ribose_5p_=>_prpp","15.000","0.387","0.981","1.000","0.803"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","dna_damage-induced_cell_cycle_checkpoints","15.000","0.387","0.981","1.000","0.803"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","copii_complex","9.000","0.194","0.981","1.000","0.666"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","ergocalciferol_biosynthesis","12.000","0.290","0.981","1.000","0.735"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","rna_polymerase_iii,_eukaryotes","15.000","0.387","0.941","0.995","0.789"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","21.000","0.581","0.992","1.000","0.942"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","scf-met30_complex","9.000","0.194","0.985","1.000","0.668"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","19.000","0.516","0.989","1.000","0.896"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","tramp_complex","7.000","0.129","0.981","1.000","0.621"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","histidine_biosynthesis,_prpp_=>_histidine","17.000","0.452","0.974","0.999","0.846"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","ribosome,_eukaryotes","10.000","0.226","0.574","0.647","0.486"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","escrt-ii_complex","9.000","0.194","0.989","1.000","0.669"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","tryptophan_biosynthesis,_chorismate_=>_tryptophan","16.000","0.419","0.981","1.000","0.825"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","proteasome,_20s_core_particle","14.000","0.355","0.948","0.996","0.769"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","c10-c20_isoprenoid_biosynthesis,_non-plant_eukaryotes","20.000","0.548","0.989","1.000","0.918"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","nucleotide_sugar_biosynthesis,_glucose_=>_udp-glucose","18.000","0.484","0.959","0.998","0.863"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","fatty_acid_biosynthesis,_elongation","14.000","0.355","0.989","1.000","0.782"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","rna_polymerase_i,_eukaryotes","14.000","0.355","0.948","0.996","0.769"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","exosome,_eukaryotes","11.000","0.258","0.962","0.998","0.706"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","dna_polymerase_epsilon_complex","14.000","0.355","0.981","1.000","0.780"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","leucine_biosynthesis,_2-oxoisovalerate_=>_2-oxoisocaproate","17.000","0.452","0.985","1.000","0.849"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","n-glycan_precursor_biosynthesis","14.000","0.355","0.951","0.996","0.770"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","cytochrome_bc1_complex_respiratory_unit","15.000","0.387","0.977","0.999","0.801"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","dna_polymerase_zeta  complex","11.000","0.258","0.992","1.000","0.715"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","polyamine_biosynthesis,_arginine_=>_ornithine_=>_putrescine","21.000","0.581","0.992","1.000","0.942"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","ubiquinone_biosynthesis,_eukaryotes,_4-hydroxybenzoate_=>_ubiquinone","18.000","0.484","0.981","1.000","0.871"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","pyruvate_oxidation,_pyruvate_=>_acetyl-coa","16.000","0.419","0.981","1.000","0.825"
"sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","scf-cdc4_complex","8.000","0.161","0.985","1.000","0.645"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","c5_isoprenoid_biosynthesis,_mevalonate_pathway","21.000","0.581","0.965","0.998","0.933"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","gluconeogenesis,_oxaloacetate_=>_fructose-6p","14.000","0.355","0.923","0.990","0.760"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","aminoacyl-trna_biosynthesis,_eukaryotes","20.000","0.548","0.850","0.958","0.866"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","scf-grr1_complex","7.000","0.129","0.982","1.000","0.621"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","shikimate_pathway,_phosphoenolpyruvate_+_erythrose-4p_=>_chorismate","14.000","0.355","0.982","1.000","0.780"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","n-glycan_biosynthesis,_high-mannose_type","19.000","0.516","0.952","0.996","0.884"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","cell_cycle_-_g1/s_transition","12.000","0.290","0.974","0.999","0.732"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","citrate_cycle,_first_carbon_oxidation,_oxaloacetate_=>_2-oxoglutarate","21.000","0.581","0.961","0.998","0.932"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","succinate_dehydrogenase_(ubiquinone)","15.000","0.387","0.969","0.999","0.799"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","galactose_degradation,_leloir_pathway,_galactose_=>_alpha-d-glucose-1p","18.000","0.484","0.982","1.000","0.871"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","citrate_cycle,_second_carbon_oxidation,_2-oxoglutarate_=>_oxaloacetate","20.000","0.548","0.927","0.991","0.897"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","beta-oxidation,_acyl-coa_synthesis","18.000","0.484","0.982","1.000","0.871"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","escrt-0_complex","7.000","0.129","0.991","1.000","0.624"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","proline_biosynthesis,_glutamate_=>_proline","19.000","0.516","0.982","1.000","0.894"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","24.000","0.677","0.982","1.000","1.007"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","glyoxylate_cycle","7.000","0.129","0.952","0.996","0.611"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","exosome,_archaea","7.000","0.129","0.982","1.000","0.621"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","22.000","0.613","0.965","0.998","0.956"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","camp_signaling","8.000","0.161","0.974","0.999","0.641"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","f-type_atpase,_eukaryotes","10.000","0.226","0.927","0.991","0.670"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","sphingosine_degradation","10.000","0.226","0.987","1.000","0.691"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","22.000","0.613","0.961","0.998","0.955"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","25.000","0.710","0.965","0.998","1.024"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","24.000","0.677","0.987","1.000","1.009"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","21.000","0.581","0.969","0.999","0.935"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","ski_complex","6.000","0.097","0.987","1.000","0.600"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","mrx_complex","5.000","0.065","0.987","1.000","0.578"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","23.000","0.645","0.987","1.000","0.986"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","lsm_1-7_complex","6.000","0.097","0.969","0.999","0.595"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","glycolysis,_core_module_involving_three-carbon_compounds","20.000","0.548","0.927","0.991","0.897"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","sm_core_complex","8.000","0.161","0.969","0.999","0.640"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","cell_cycle_-_g2/m_transition","12.000","0.290","0.974","0.999","0.732"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","dna_polymerase_alpha_/_primase_complex","14.000","0.355","0.982","1.000","0.780"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","decapping_complex","9.000","0.194","0.978","0.999","0.665"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","sec61_complex","7.000","0.129","0.978","0.999","0.620"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","mcm_complex","6.000","0.097","0.974","0.999","0.596"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","spliceosome,_u1-snrnp","10.000","0.226","0.961","0.998","0.682"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","cap_binding_complex","13.000","0.323","0.991","1.000","0.760"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","h/aca_ribonucleoprotein_complex","14.000","0.355","0.982","1.000","0.780"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","origin_recognition_complex","12.000","0.290","0.974","0.999","0.732"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","n-glycan_precursor_trimming","10.000","0.226","0.982","1.000","0.690"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","gins_complex","6.000","0.097","0.982","1.000","0.599"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","tetrahydrofolate_biosynthesis,_gtp_=>_thf","19.000","0.516","0.969","0.999","0.889"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","lsm_2-8_complex","6.000","0.097","0.969","0.999","0.595"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","proteasome,_19s_regulatory_particle_(pa700)","13.000","0.323","0.918","0.988","0.735"
"sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","rf-c_complex","6.000","0.097","0.978","0.999","0.597"
