"wikipathways","kegg","LCS","Gene Agreement","GenePair Agreement"
"sc_leucine_degradation_wp354_70265","dna_polymerase_alpha_/_primase_complex","10","0.010","0.000"
"sc_leucine_degradation_wp354_70265","decapping_complex","7","0.013","0.000"
"sc_leucine_degradation_wp354_70265","sec61_complex","6","0.013","0.000"
"sc_leucine_degradation_wp354_70265","mcm_complex","5","0.015","0.000"
"sc_leucine_degradation_wp354_70265","spliceosome,_u1-snrnp","8","0.023","0.001"
"sc_leucine_degradation_wp354_70265","cap_binding_complex","9","0.005","0.000"
"sc_leucine_degradation_wp354_70265","h/aca_ribonucleoprotein_complex","11","0.010","0.000"
"sc_leucine_degradation_wp354_70265","origin_recognition_complex","11","0.015","0.000"
"sc_leucine_degradation_wp354_70265","n-glycan_precursor_trimming","9","0.010","0.000"
"sc_leucine_degradation_wp354_70265","gins_complex","5","0.010","0.000"
"sc_leucine_degradation_wp354_70265","tetrahydrofolate_biosynthesis,_gtp_=>_thf","12","0.018","0.000"
"sc_leucine_degradation_wp354_70265","lsm_2-8_complex","5","0.018","0.000"
"sc_leucine_degradation_wp354_70265","proteasome,_19s_regulatory_particle_(pa700)","13","0.047","0.003"
"sc_leucine_degradation_wp354_70265","rf-c_complex","5","0.013","0.000"
"sc_leucine_degradation_wp354_70265","lysine_biosynthesis,_aaa_pathway,_2-oxoglutarate_=>_2-aminoadipate_=>_lysine","14","0.023","0.001"
"sc_leucine_degradation_wp354_70265","threonine_biosynthesis,_aspartate_=>_homoserine_=>_threonine","13","0.013","0.000"
"sc_leucine_degradation_wp354_70265","phosphatidylcholine_(pc)_biosynthesis,_pe_=>_pc","13","0.005","0.000"
"sc_leucine_degradation_wp354_70265","holo-tfiih_complex","5","0.025","0.001"
"sc_leucine_degradation_wp354_70265","serine_biosynthesis,_glycerate-3p_=>_serine","13","0.010","0.000"
"sc_leucine_degradation_wp354_70265","cytochrome_bc1_complex","6","0.033","0.002"
"sc_leucine_degradation_wp354_70265","escrt-iii_complex","7","0.020","0.001"
"sc_leucine_degradation_wp354_70265","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","13","0.010","0.000"
"sc_leucine_degradation_wp354_70265","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","15","0.015","0.000"
"sc_leucine_degradation_wp354_70265","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","18","0.015","0.000"
"sc_leucine_degradation_wp354_70265","c1-unit_interconversion,_eukaryotes","11","0.010","0.000"
"sc_leucine_degradation_wp354_70265","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","13","0.013","0.000"
"sc_leucine_degradation_wp354_70265","gaba_(gamma-aminobutyrate)_shunt","7","0.008","0.000"
"sc_leucine_degradation_wp354_70265","n-glycosylation_by_oligosaccharyltransferase","10","0.023","0.001"
"sc_leucine_degradation_wp354_70265","coenzyme_a_biosynthesis,_pantothenate_=>_coa","12","0.013","0.000"
"sc_leucine_degradation_wp354_70265","fatty_acid_biosynthesis,_initiation","11","0.013","0.000"
"sc_leucine_degradation_wp354_70265","gpi-anchor_biosynthesis,_core_oligosaccharide","11","0.020","0.001"
"sc_leucine_degradation_wp354_70265","pentose_phosphate_pathway_(pentose_phosphate_cycle)","12","0.035","0.002"
"sc_leucine_degradation_wp354_70265","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","13","0.020","0.001"
"sc_leucine_degradation_wp354_70265","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","12","0.010","0.000"
"sc_leucine_degradation_wp354_70265","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","16","0.015","0.000"
"sc_leucine_degradation_wp354_70265","p97-ufd1-npl4_complex","6","0.008","0.000"
"sc_leucine_degradation_wp354_70265","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","15","0.008","0.000"
"sc_leucine_degradation_wp354_70265","citrate_cycle_(tca_cycle,_krebs_cycle)","9","0.064","0.006"
"sc_leucine_degradation_wp354_70265","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","12","0.064","0.006"
"sc_leucine_degradation_wp354_70265","methionine_salvage_pathway","9","0.025","0.001"
"sc_leucine_degradation_wp354_70265","apc/c_complex","5","0.033","0.002"
"sc_leucine_degradation_wp354_70265","rna_polymerase_ii,_eukaryotes","8","0.030","0.001"
"sc_leucine_degradation_wp354_70265","ornithine_biosynthesis,_glutamate_=>_ornithine","11","0.010","0.000"
"sc_leucine_degradation_wp354_70265","assimilatory_sulfate_reduction,_sulfate_=>_h2s","14","0.013","0.000"
"sc_leucine_degradation_wp354_70265","eif4f_complex","5","0.013","0.000"
"sc_leucine_degradation_wp354_70265","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","13","0.020","0.001"
"sc_leucine_degradation_wp354_70265","prpp_biosynthesis,_ribose_5p_=>_prpp","11","0.013","0.000"
"sc_leucine_degradation_wp354_70265","dna_damage-induced_cell_cycle_checkpoints","9","0.013","0.000"
"sc_leucine_degradation_wp354_70265","copii_complex","5","0.013","0.000"
"sc_leucine_degradation_wp354_70265","ergocalciferol_biosynthesis","9","0.013","0.000"
"sc_leucine_degradation_wp354_70265","rna_polymerase_iii,_eukaryotes","8","0.040","0.002"
"sc_leucine_degradation_wp354_70265","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","14","0.005","0.000"
"sc_leucine_degradation_wp354_70265","scf-met30_complex","6","0.010","0.000"
"sc_leucine_degradation_wp354_70265","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","11","0.008","0.000"
"sc_leucine_degradation_wp354_70265","tramp_complex","4","0.013","0.000"
"sc_leucine_degradation_wp354_70265","histidine_biosynthesis,_prpp_=>_histidine","11","0.018","0.000"
"sc_leucine_degradation_wp354_70265","ribosome,_eukaryotes","6","0.309","0.170"
"sc_leucine_degradation_wp354_70265","escrt-ii_complex","7","0.008","0.000"
"sc_leucine_degradation_wp354_70265","tryptophan_biosynthesis,_chorismate_=>_tryptophan","10","0.013","0.000"
"sc_leucine_degradation_wp354_70265","proteasome,_20s_core_particle","8","0.035","0.002"
"sc_leucine_degradation_wp354_70265","c10-c20_isoprenoid_biosynthesis,_non-plant_eukaryotes","11","0.008","0.000"
"sc_leucine_degradation_wp354_70265","nucleotide_sugar_biosynthesis,_glucose_=>_udp-glucose","13","0.028","0.001"
"sc_leucine_degradation_wp354_70265","fatty_acid_biosynthesis,_elongation","13","0.008","0.000"
"sc_leucine_degradation_wp354_70265","rna_polymerase_i,_eukaryotes","8","0.035","0.002"
"sc_leucine_degradation_wp354_70265","exosome,_eukaryotes","6","0.025","0.001"
"sc_leucine_degradation_wp354_70265","dna_polymerase_epsilon_complex","11","0.013","0.000"
"sc_leucine_degradation_wp354_70265","leucine_biosynthesis,_2-oxoisovalerate_=>_2-oxoisocaproate","15","0.010","0.000"
"sc_leucine_degradation_wp354_70265","n-glycan_precursor_biosynthesis","9","0.033","0.002"
"sc_leucine_degradation_wp354_70265","cytochrome_bc1_complex_respiratory_unit","11","0.015","0.000"
"sc_leucine_degradation_wp354_70265","dna_polymerase_zeta  complex","9","0.005","0.000"
"sc_leucine_degradation_wp354_70265","polyamine_biosynthesis,_arginine_=>_ornithine_=>_putrescine","13","0.005","0.000"
"sc_leucine_degradation_wp354_70265","ubiquinone_biosynthesis,_eukaryotes,_4-hydroxybenzoate_=>_ubiquinone","13","0.013","0.000"
"sc_leucine_degradation_wp354_70265","pyruvate_oxidation,_pyruvate_=>_acetyl-coa","12","0.013","0.000"
"sc_leucine_degradation_wp354_70265","scf-cdc4_complex","6","0.010","0.000"
"sc_dna_replication_wp13_78398","c5_isoprenoid_biosynthesis,_mevalonate_pathway","11","0.324","0.210"
"sc_dna_replication_wp13_78398","gluconeogenesis,_oxaloacetate_=>_fructose-6p","9","0.586","0.724"
"sc_dna_replication_wp13_78398","aminoacyl-trna_biosynthesis,_eukaryotes","8","0.831","0.995"
"sc_dna_replication_wp13_78398","scf-grr1_complex","6","0.177","0.049"
"sc_dna_replication_wp13_78398","shikimate_pathway,_phosphoenolpyruvate_+_erythrose-4p_=>_chorismate","11","0.177","0.049"
"sc_dna_replication_wp13_78398","n-glycan_biosynthesis,_high-mannose_type","9","0.416","0.371"
"sc_dna_replication_wp13_78398","cell_cycle_-_g1/s_transition","9","0.254","0.119"
"sc_dna_replication_wp13_78398","citrate_cycle,_first_carbon_oxidation,_oxaloacetate_=>_2-oxoglutarate","13","0.356","0.261"
"sc_dna_replication_wp13_78398","succinate_dehydrogenase_(ubiquinone)","11","0.290","0.162"
"sc_dna_replication_wp13_78398","galactose_degradation,_leloir_pathway,_galactose_=>_alpha-d-glucose-1p","14","0.177","0.049"
"sc_dna_replication_wp13_78398","citrate_cycle,_second_carbon_oxidation,_2-oxoglutarate_=>_oxaloacetate","13","0.565","0.682"
"sc_dna_replication_wp13_78398","beta-oxidation,_acyl-coa_synthesis","9","0.177","0.049"
"sc_dna_replication_wp13_78398","escrt-0_complex","6","0.093","0.008"
"sc_dna_replication_wp13_78398","proline_biosynthesis,_glutamate_=>_proline","8","0.177","0.049"
"sc_dna_replication_wp13_78398","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","12","0.177","0.049"
"sc_dna_replication_wp13_78398","glyoxylate_cycle","4","0.416","0.371"
"sc_dna_replication_wp13_78398","exosome,_archaea","6","0.177","0.049"
"sc_dna_replication_wp13_78398","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","13","0.324","0.210"
"sc_dna_replication_wp13_78398","camp_signaling","7","0.254","0.119"
"sc_dna_replication_wp13_78398","f-type_atpase,_eukaryotes","6","0.565","0.682"
"sc_dna_replication_wp13_78398","sphingosine_degradation","9","0.136","0.025"
"sc_dna_replication_wp13_78398","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","13","0.356","0.261"
"sc_dna_replication_wp13_78398","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","12","0.324","0.210"
"sc_dna_replication_wp13_78398","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","12","0.136","0.025"
"sc_dna_replication_wp13_78398","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","13","0.290","0.162"
"sc_dna_replication_wp13_78398","ski_complex","5","0.136","0.025"
"sc_dna_replication_wp13_78398","mrx_complex","4","0.136","0.025"
"sc_dna_replication_wp13_78398","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","13","0.136","0.025"
"sc_dna_replication_wp13_78398","lsm_1-7_complex","6","0.290","0.162"
"sc_dna_replication_wp13_78398","glycolysis,_core_module_involving_three-carbon_compounds","14","0.565","0.682"
"sc_dna_replication_wp13_78398","sm_core_complex","7","0.290","0.162"
"sc_dna_replication_wp13_78398","cell_cycle_-_g2/m_transition","9","0.254","0.119"
"sc_dna_replication_wp13_78398","dna_polymerase_alpha_/_primase_complex","11","0.177","0.049"
"sc_dna_replication_wp13_78398","decapping_complex","8","0.217","0.081"
"sc_dna_replication_wp13_78398","sec61_complex","6","0.217","0.081"
"sc_dna_replication_wp13_78398","mcm_complex","5","0.254","0.119"
"sc_dna_replication_wp13_78398","spliceosome,_u1-snrnp","8","0.356","0.261"
"sc_dna_replication_wp13_78398","cap_binding_complex","8","0.093","0.008"
"sc_dna_replication_wp13_78398","h/aca_ribonucleoprotein_complex","11","0.177","0.049"
"sc_dna_replication_wp13_78398","origin_recognition_complex","11","0.254","0.119"
"sc_dna_replication_wp13_78398","n-glycan_precursor_trimming","9","0.177","0.049"
"sc_dna_replication_wp13_78398","gins_complex","5","0.177","0.049"
"sc_dna_replication_wp13_78398","tetrahydrofolate_biosynthesis,_gtp_=>_thf","11","0.290","0.162"
"sc_dna_replication_wp13_78398","lsm_2-8_complex","6","0.290","0.162"
"sc_dna_replication_wp13_78398","proteasome,_19s_regulatory_particle_(pa700)","13","0.606","0.763"
"sc_dna_replication_wp13_78398","rf-c_complex","5","0.217","0.081"
"sc_dna_replication_wp13_78398","lysine_biosynthesis,_aaa_pathway,_2-oxoglutarate_=>_2-aminoadipate_=>_lysine","13","0.356","0.261"
"sc_dna_replication_wp13_78398","threonine_biosynthesis,_aspartate_=>_homoserine_=>_threonine","10","0.217","0.081"
"sc_dna_replication_wp13_78398","phosphatidylcholine_(pc)_biosynthesis,_pe_=>_pc","12","0.093","0.008"
"sc_dna_replication_wp13_78398","holo-tfiih_complex","5","0.387","0.315"
"sc_dna_replication_wp13_78398","serine_biosynthesis,_glycerate-3p_=>_serine","10","0.177","0.049"
"sc_dna_replication_wp13_78398","cytochrome_bc1_complex","6","0.471","0.481"
"sc_dna_replication_wp13_78398","escrt-iii_complex","7","0.324","0.210"
"sc_dna_replication_wp13_78398","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","11","0.177","0.049"
"sc_dna_replication_wp13_78398","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","13","0.254","0.119"
"sc_dna_replication_wp13_78398","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","14","0.254","0.119"
"sc_dna_replication_wp13_78398","c1-unit_interconversion,_eukaryotes","9","0.177","0.049"
"sc_dna_replication_wp13_78398","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","9","0.217","0.081"
"sc_dna_replication_wp13_78398","gaba_(gamma-aminobutyrate)_shunt","6","0.136","0.025"
"sc_dna_replication_wp13_78398","n-glycosylation_by_oligosaccharyltransferase","10","0.356","0.261"
"sc_dna_replication_wp13_78398","coenzyme_a_biosynthesis,_pantothenate_=>_coa","12","0.217","0.081"
"sc_dna_replication_wp13_78398","fatty_acid_biosynthesis,_initiation","10","0.217","0.081"
"sc_dna_replication_wp13_78398","gpi-anchor_biosynthesis,_core_oligosaccharide","11","0.324","0.210"
"sc_dna_replication_wp13_78398","pentose_phosphate_pathway_(pentose_phosphate_cycle)","11","0.496","0.535"
"sc_dna_replication_wp13_78398","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","13","0.324","0.210"
"sc_dna_replication_wp13_78398","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","13","0.177","0.049"
"sc_dna_replication_wp13_78398","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","14","0.254","0.119"
"sc_dna_replication_wp13_78398","p97-ufd1-npl4_complex","7","0.136","0.025"
"sc_dna_replication_wp13_78398","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","11","0.136","0.025"
"sc_dna_replication_wp13_78398","citrate_cycle_(tca_cycle,_krebs_cycle)","8","0.721","0.935"
"sc_dna_replication_wp13_78398","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","11","0.721","0.935"
"sc_dna_replication_wp13_78398","methionine_salvage_pathway","7","0.387","0.315"
"sc_dna_replication_wp13_78398","apc/c_complex","5","0.471","0.481"
"sc_dna_replication_wp13_78398","rna_polymerase_ii,_eukaryotes","8","0.444","0.426"
"sc_dna_replication_wp13_78398","ornithine_biosynthesis,_glutamate_=>_ornithine","9","0.177","0.049"
"sc_dna_replication_wp13_78398","assimilatory_sulfate_reduction,_sulfate_=>_h2s","13","0.217","0.081"
"sc_dna_replication_wp13_78398","eif4f_complex","5","0.217","0.081"
"sc_dna_replication_wp13_78398","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","12","0.324","0.210"
"sc_dna_replication_wp13_78398","prpp_biosynthesis,_ribose_5p_=>_prpp","9","0.217","0.081"
"sc_dna_replication_wp13_78398","dna_damage-induced_cell_cycle_checkpoints","9","0.217","0.081"
"sc_dna_replication_wp13_78398","copii_complex","6","0.217","0.081"
"sc_dna_replication_wp13_78398","ergocalciferol_biosynthesis","7","0.217","0.081"
"sc_dna_replication_wp13_78398","rna_polymerase_iii,_eukaryotes","8","0.543","0.636"
"sc_dna_replication_wp13_78398","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","11","0.093","0.008"
"sc_dna_replication_wp13_78398","scf-met30_complex","6","0.177","0.049"
"sc_dna_replication_wp13_78398","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","10","0.136","0.025"
"sc_dna_replication_wp13_78398","tramp_complex","5","0.217","0.081"
"sc_dna_replication_wp13_78398","histidine_biosynthesis,_prpp_=>_histidine","10","0.290","0.162"
"sc_dna_replication_wp13_78398","ribosome,_eukaryotes","5","0.999","1.000"
"sc_dna_replication_wp13_78398","escrt-ii_complex","7","0.136","0.025"
"sc_dna_replication_wp13_78398","tryptophan_biosynthesis,_chorismate_=>_tryptophan","9","0.217","0.081"
"sc_dna_replication_wp13_78398","proteasome,_20s_core_particle","9","0.496","0.535"
"sc_dna_replication_wp13_78398","c10-c20_isoprenoid_biosynthesis,_non-plant_eukaryotes","11","0.136","0.025"
