"kegg","wikipathways","LCS","Gene Agreement","GenePair Agreement"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_allantoin_degradation_wp328_71348","14","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_sulfur_degradation_wp440_69875","14","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","21","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_pentose_phosphate_pathway_wp369_69863","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_eukaryotic_transcription_initiation_wp425_77440","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_sulfate_assimilation_pathway_ii_wp579_70251","17","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","21","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_methionine_degradation_wp46_69881","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_threonine_and_methionine_biosynthesis_wp423_69874","22","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","25","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_pentose_phosphate_pathway_2_wp670_73392","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","20","1.000","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_asparagine_biosynthesis_wp67_71349","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_phenylalanine_biosynthesis_wp194_69817","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_tryptophan_biosynthesis_wp165_71899","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","23","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","24","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_pathways_of_chorismate_wp213_71175","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_tca_cycle_wp490_78394","9","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glucose_repression_wp2836_78395","12","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_nucleotide_metabolism_wp321_71895","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_arginine_degradation_wp54_70247","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_isoleucine_and_valine_biosynthesis_wp359_69861","22","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_fatty_acid_oxidation_wp91_71343","12","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_p-cymene_degradation_wp181_69808","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_tyrosine_biosynthesis_wp538_69941","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_lipases_biosynthesis_wp71_70049","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glutamate_degradation_viii_wp99_70055","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_threonine_biosynthesis_wp331_70271","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_fatty_acid_elongation,_saturated_wp380_69867","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_de_novo_nad_biosynthesis_wp541_69942","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_protein_modifications_wp346_69859","14","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_polyamine_biosynthesis_wp290_69849","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_arginine_biosynthesis_wp275_69844","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_valine_biosynthesis_wp2_78390","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_sucrose_biosynthesis_wp14_69669","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_serine-isocitrate_lyase_pathway_wp390_69869","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glutathione_biosynthesis_wp196_76277","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glycogen_catabolism_wp478_70263","12","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glutamate_degradation_vii_wp559_70041","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_galactose_metabolism_wp549_69945","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_aerobic_glycerol_catabolism_wp224_71353","16","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_deoxyribose_phosphate_metabolism_wp228_69829","16","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_gluconeogenesis_wp156_69762","12","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_nad_biosynthesis_wp84_71345","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","21","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_cell_cycle_and_cell_division_wp414_78393","12","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_udp-glucose_conversion_wp109_69750","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","25","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","23","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_trehalose_degradation,_low_osmolarity_wp70_70048","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_leucine_biosynthesis_wp180_69807","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_toluene_degradation_wp60_78389","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_triglyceride_biosynthesis_wp266_69843","21","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glycolysis_wp253_69832","10","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_proteasome_degradation_wp158_77442","16","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_tryptophan_degradation_wp301_67723","14","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glucose-1-phosphate_metabolism_wp260_69835","14","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_panothenate_and_coenzyme_a_biosynthesis_wp462_70472","22","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_phenylalanine,_tyrosine,_tryptophan_biosynthesis_wp27_70250","23","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glutamate_biosynthesis_wp77_71350","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_lactose_degradation_wp546_69943","16","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_isoleucine_biosynthesis_wp250_69831","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glycolysis_and_gluconeogenesis_wp515_78397","16","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_asparagine_degradation_wp432_71892","16","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_tca_cycle_-_detailed_wp296_76239","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","23","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_phenylalanine_degradation_wp573_74213","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_purine_fermentation_wp463_73550","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_serine_and_glycine_biosynthesis_wp218_69824","21","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_histidine_biosynthesis_wp514_71894","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_serine_biosynthesis_wp459_69877","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","21","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_ubiquinone_biosynthesis_wp308_69850","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_translation_factors_wp32_71347","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","17","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","22","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_phospholipid_biosynthesis_wp9_69581","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_sphingolipid_metabolism_wp370_76472","12","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_xylulose-monophosphate_cycle_wp361_69862","14","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_principle_pathways_of_carbon_metabolism_wp112_78138","17","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glutamate_degradation_iii_wp503_69932","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_chorismate_biosynthesis_wp479_73732","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glutamate_degradation_i_wp556_69958","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_leucine_degradation_wp354_70265","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_dna_replication_wp13_78398","11","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_genes_of_meiotic_recombination_wp377_69605","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","17","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_nad_salvage_pathway_wp171_73683","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_aspartate_biosynthesis_wp1518_76276","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glycine_degradation_wp345_71005","14","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_pyruvate_dehydrogenase_pathway_wp214_69823","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","22","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_cholesterol_biosynthesis_wp132_77403","21","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_lysine_biosynthesis_wp533_69940","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_glycine_biosynthesis_wp261_77412","19","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_octane_oxidation_wp552_69954","12","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","18","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_folic_acid_biosynthesis_wp555_69957","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_sulfur_amino_acid_biosynthesis_wp7_70252","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_isoleucine_degradation_wp178_69780","15","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_tryptophan_degradation_via_kynurenine_wp452_70274","16","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_m-cresol_degradation_wp172_69778","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_cytoplasmic_ribosomal_proteins_wp210_70142","14","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_mapk_signaling_pathway_wp510_78392","13","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_mitochondrial_trna_synthetases_wp62_76238","17","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_starch_and_cellulose_biosynthesis_wp257_69834","20","0.990","1.000"
"nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","sc_homocysteine_and_cysteine_interconversion_wp128_69755","18","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_cytoplasmic_trna_synthetases_wp219_76236","14","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_trehalose_biosynthesis_wp239_70272","12","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","14","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_fatty_acid_elongation,_unsaturated_wp16_71346","13","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_upiquinone_q_prenylation_wp287_69848","9","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_anaerobic_respiration_wp575_73676","9","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","15","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","15","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_allantoin_degradation_wp328_71348","8","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_sulfur_degradation_wp440_69875","7","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","14","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_pentose_phosphate_pathway_wp369_69863","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","14","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_eukaryotic_transcription_initiation_wp425_77440","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_sulfate_assimilation_pathway_ii_wp579_70251","12","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","13","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_methionine_degradation_wp46_69881","8","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_threonine_and_methionine_biosynthesis_wp423_69874","14","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","14","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_pentose_phosphate_pathway_2_wp670_73392","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","11","1.000","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","15","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_asparagine_biosynthesis_wp67_71349","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_phenylalanine_biosynthesis_wp194_69817","12","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_tryptophan_biosynthesis_wp165_71899","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","15","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","16","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","14","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_pathways_of_chorismate_wp213_71175","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_tca_cycle_wp490_78394","13","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_glucose_repression_wp2836_78395","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_nucleotide_metabolism_wp321_71895","12","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_arginine_degradation_wp54_70247","8","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_isoleucine_and_valine_biosynthesis_wp359_69861","15","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_fatty_acid_oxidation_wp91_71343","9","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_p-cymene_degradation_wp181_69808","9","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_tyrosine_biosynthesis_wp538_69941","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_lipases_biosynthesis_wp71_70049","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_glutamate_degradation_viii_wp99_70055","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_threonine_biosynthesis_wp331_70271","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_fatty_acid_elongation,_saturated_wp380_69867","13","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_de_novo_nad_biosynthesis_wp541_69942","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_protein_modifications_wp346_69859","9","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_polyamine_biosynthesis_wp290_69849","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_arginine_biosynthesis_wp275_69844","9","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_valine_biosynthesis_wp2_78390","10","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_sucrose_biosynthesis_wp14_69669","9","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_serine-isocitrate_lyase_pathway_wp390_69869","16","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_glutathione_biosynthesis_wp196_76277","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_glycogen_catabolism_wp478_70263","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_glutamate_degradation_vii_wp559_70041","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_galactose_metabolism_wp549_69945","11","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_aerobic_glycerol_catabolism_wp224_71353","13","0.990","1.000"
"citrate_cycle_(tca_cycle,_krebs_cycle)","sc_deoxyribose_phosphate_metabolism_wp228_69829","12","0.990","1.000"
